2888,77,98,28
2904,77,98,33
2921,77,98,40
2937,77,98,47
2953,77,98,54
2969,77,98,60
2985,77,98,63
3001,77,98,64
3017,77,98,63
3033,78,98,61
3049,78,98,59
3065,78,98,56
3082,78,98,53
3098,78,98,51
3114,78,98,48
3130,78,98,46
3146,78,98,44
3162,78,98,42
3178,78,98,41
3194,78,98,41
3210,78,98,41
3226,78,98,41
3243,78,98,41
3259,78,98,41
3275,78,98,40
3291,78,98,40
3307,78,98,39
3323,78,98,38
3339,78,98,37
3355,78,98,35
3371,78,98,34
3388,78,98,32
3404,78,98,31
3420,78,98,29
3436,78,98,28
3452,78,98,27
3468,78,98,26
3484,78,98,25
3500,78,98,24
3516,78,98,24
3532,78,98,23
3549,78,98,22
3565,78,98,22
3581,78,98,21
3597,78,98,21
3613,78,98,20
3629,78,98,20
3645,78,98,20
3661,78,98,21
3677,78,98,24
3694,78,98,29
3710,78,98,29
3726,78,98,35
3742,78,98,41
3758,78,98,47
3774,78,98,52
3790,78,98,55
3806,78,98,56
3822,78,98,56
3838,78,98,54
3855,78,98,52
3871,78,98,49
3887,78,98,47
3903,78,98,44
3919,78,98,42
3935,78,98,40
3951,78,98,38
3967,78,98,37
3983,78,98,36
4000,78,98,36
4016,78,98,36
4032,78,98,36
4048,78,98,35
4064,78,98,35
4080,78,98,34
4096,78,98,33
4112,78,98,32
4128,78,98,31
4145,78,98,30
4161,78,98,30
4177,78,98,28
4193,78,98,27
4209,78,98,26
4225,78,98,25
4241,78,98,24
4257,78,98,23
4273,78,98,22
4290,78,98,21
4306,78,98,20
4322,78,98,20
4338,78,98,20
4354,78,98,19
4370,78,98,19
4386,78,98,18
4402,78,98,18
4418,78,98,17
4434,78,98,17
4450,78,98,16
4466,78,98,16
4483,78,98,18
4499,78,98,21
4515,78,98,26
4531,78,98,33
4547,78,98,39
4563,78,98,45
4579,78,98,50
4595,78,98,52
4611,78,98,52
4627,78,98,53
4644,77,98,52
4660,77,98,50
4676,77,98,48
4692,77,98,46
4708,77,98,43
4724,77,98,41
4740,77,98,39
4756,77,98,38
4772,77,98,36
4788,77,98,35
4805,77,98,35
4821,77,98,35
4837,77,98,35
4853,77,98,35
4869,77,98,35
4885,77,98,35
4901,77,98,34
4917,77,98,33
4933,77,98,32
4949,77,98,31
4966,77,98,30
4982,77,98,29
4998,77,98,27
5014,77,98,26
5030,77,98,25
5046,77,98,25
5062,77,98,25
5078,77,98,24
5094,77,98,23
5110,77,98,22
5127,77,98,22
5143,77,98,21
5159,77,98,21
5175,77,98,20
5191,77,98,20
5207,77,98,20
5223,77,98,19
5239,77,98,19
5255,77,98,18
5271,77,98,18
5287,77,98,18
5303,77,98,18
5319,77,98,19
5336,77,98,23
5352,77,98,28
5368,77,98,34
5384,77,98,40
5400,77,98,47
5416,77,98,51
5432,77,98,54
5448,77,98,54
5464,77,98,54
5480,77,98,52
5496,77,98,52
5512,77,98,49
5529,77,98,47
5545,77,98,44
5561,77,98,42
5577,77,98,40
5593,77,98,38
5609,77,98,37
5625,77,98,36
5641,77,98,36
5657,77,98,36
5674,77,98,36
5690,77,98,36
5706,77,98,36
5722,77,98,36
5738,77,98,36
5754,77,98,35
5770,77,98,34
5786,77,98,33
5802,77,98,32
5819,77,98,31
5835,77,98,30
5851,77,98,29
5867,77,98,28
5883,77,98,27
5899,77,98,26
5915,77,98,26
5931,77,98,25
5947,77,98,25
5964,77,98,24
5980,77,98,24
5996,77,98,23
6012,77,98,22
6028,77,98,22
6044,77,98,22
6060,77,98,21
6076,77,98,21
6092,77,98,21
6109,77,98,20
6125,77,98,21
6141,77,98,23
6157,77,98,28
6173,77,98,34
6189,77,98,40
6205,77,98,46
6221,77,98,52
6237,77,98,56
6253,77,98,58
6270,77,98,58
6286,77,98,57
6302,77,98,55
6318,77,98,52
6334,77,98,50
6350,77,98,47
6366,77,98,44
6382,77,98,42
6398,77,98,42
6414,77,98,40
6431,77,98,40
6447,77,98,39
6463,77,98,39
6479,77,98,39
6495,77,98,40
6511,77,98,40
6527,77,98,40
6543,77,98,39
6560,77,98,39
6576,77,98,38
6592,77,98,37
6608,77,98,36
6624,77,98,35
6640,77,98,34
6656,77,98,32
6672,77,98,31
6688,77,98,30
6704,77,98,29
6721,77,98,28
6737,77,98,27
6753,77,98,27
6769,77,98,26
6785,77,98,26
6801,77,98,25
6817,77,98,25
6833,77,98,24
6849,77,98,24
6865,77,98,24
6882,77,98,24
6898,77,98,24
6914,77,98,24
6930,77,98,27
6946,77,98,32
6962,77,98,38
6978,77,98,44
6994,77,98,51
7010,77,98,57
7026,77,98,61
7043,77,98,63
7059,77,98,63
7075,76,98,62
7091,76,98,60
7107,76,98,57
7123,76,98,55
7139,76,98,52
7155,76,98,49
7171,76,98,47
7187,76,98,45
7204,76,98,44
7220,76,98,43
7236,76,98,43
7252,76,98,43
7268,76,98,43
7284,76,98,44
7300,76,98,44
7316,76,98,44
7332,76,98,43
7348,76,98,42
7365,76,98,41
7381,76,98,40
7397,76,98,40
7413,76,98,38
7429,76,98,37
7445,76,98,35
7461,76,98,34
7477,76,98,33
7493,76,98,32
7510,76,98,31
7526,76,98,30
7542,76,98,29
7558,76,98,28
7574,76,98,28
7590,76,98,27
7606,76,98,27
7622,76,98,27
7638,76,98,26
7654,76,98,26
7671,76,98,26
7687,76,98,28
7703,76,98,32
7719,76,98,38
7735,76,98,44
7751,76,98,44
7767,76,98,51
7783,76,98,59
7799,76,98,64
7816,76,98,67
7832,76,98,68
7848,76,98,68
7864,76,98,66
7880,76,98,64
7896,76,98,62
7912,76,98,59
7928,76,98,56
7944,76,98,54
7960,76,98,52
7977,76,98,50
7993,76,98,49
8009,76,98,48
8025,76,98,48
8041,76,98,48
8057,76,98,48
8073,76,98,47
8089,76,98,47
8105,76,98,46
8121,76,98,45
8137,76,98,44
8154,76,98,42
8170,76,98,41
8186,76,98,40
8202,76,98,40
8218,76,98,39
8234,76,98,38
8250,76,98,36
8266,76,98,35
8282,76,98,34
8299,76,98,33
8315,76,98,32
8331,76,98,31
8347,76,98,30
8363,76,98,29
8379,76,98,29
8395,76,98,28
8411,76,98,28
8427,76,98,27
8444,76,98,27
8460,76,98,29
8476,76,98,32
8492,76,98,38
8508,76,98,44
8524,76,98,52
8540,76,98,59
8556,76,98,66
8572,76,98,70
8588,76,98,71
8605,76,98,71
8621,76,98,70
8637,76,98,68
8653,76,98,68
8669,76,98,65
8685,76,98,62
8701,76,98,59
8717,76,98,56
8733,76,98,54
8750,76,98,51
8766,76,98,50
8782,76,98,49
8798,76,98,49
8814,76,98,49
8830,76,98,48
8846,76,98,48
8862,76,98,47
8878,76,98,47
8895,76,98,46
8911,76,98,44
8927,76,98,43
8943,76,98,41
8959,76,98,40
8975,76,98,39
8991,76,98,37
9007,76,98,36
9023,76,98,35
9040,76,98,33
9056,76,98,32
9072,76,98,32
9088,76,98,31
9104,76,98,31
9120,76,98,30
9136,76,98,29
9152,76,98,29
9168,76,98,28
9184,76,98,27
9201,76,98,27
9217,76,98,27
9233,76,98,29
9249,76,98,32
9265,76,98,38
9281,76,98,44
9297,76,98,52
9313,76,98,60
9329,76,98,66
9345,76,98,70
9362,76,98,71
9378,76,98,71
9394,76,98,70
9410,76,98,67
9426,76,98,64
9442,76,98,61
9458,76,98,58
9474,76,98,55
9490,76,98,53
9507,76,98,51
9523,76,98,49
9539,76,98,48
9555,76,98,48
9571,76,98,48
9587,76,98,48
9603,76,98,48
9619,76,98,48
9635,76,98,47
9652,76,98,46
9668,76,98,45
9684,76,98,44
9700,76,98,42
9716,76,98,40
9732,76,98,40
9748,76,98,38
9764,76,98,36
9780,76,98,35
9797,76,98,34
9813,76,98,33
9829,76,98,32
9845,76,98,31
9861,76,98,30
9877,76,98,29
9893,76,98,28
9909,76,98,28
9925,76,98,27
9941,76,98,27
9957,76,98,26
9974,76,98,26
9990,76,98,28
10006,76,98,28
10022,76,98,32
10038,76,98,37
10054,76,98,43
10070,76,98,51
10086,76,98,59
10102,76,98,65
10119,76,98,68
10135,76,98,69
10151,76,98,69
10167,76,98,67
10183,76,98,64
10199,76,98,61
10215,76,98,58
10231,76,98,55
10247,76,98,52
10264,76,98,50
10280,76,98,48
10296,76,98,47
10312,76,98,46
10328,76,98,46
10344,76,98,46
10360,76,98,46
10376,76,98,45
10392,76,98,45
10409,76,98,44
10425,76,98,42
10441,76,98,41
10457,76,98,40
10473,76,98,40
10489,76,98,39
10505,76,98,38
10521,76,98,36
10537,76,98,34
10554,76,98,33
10570,76,98,32
10586,76,98,31
10602,76,98,30
10618,76,98,29
10634,76,98,28
10650,76,98,28
10666,76,98,27
10682,76,98,26
10698,76,98,26
10715,76,98,25
10731,76,98,25
10747,76,98,25
10763,76,98,28
10779,76,98,32
10795,76,98,39
10811,76,98,45
10827,76,98,53
10843,76,98,60
10859,76,98,65
10876,76,98,68
10892,76,98,68
10908,76,98,68
10924,76,98,67
10940,76,98,65
10956,76,98,62
10972,76,98,59
10988,76,98,56
11005,76,98,53
11021,76,98,50
11037,76,98,48
11053,76,98,46
11069,76,98,45
11085,76,98,45
11101,76,98,45
11117,76,98,45
11133,76,98,45
11150,76,98,44
11166,76,98,43
11182,76,98,42
11198,76,98,41
11214,76,98,40
11230,76,98,39
11246,76,98,37
11262,76,98,36
11278,76,98,34
11294,76,98,33
11311,76,98,32
11327,76,98,31
11343,76,98,30
11359,76,98,29
11375,76,98,29
11391,76,98,28
11407,76,98,27
11423,76,98,27
11439,76,98,26
11456,76,98,25
11472,76,98,25
11488,76,98,24
11504,76,98,25
11520,76,98,27
11536,76,98,31
11552,76,98,38
11568,76,98,44
11584,76,98,52
11601,76,98,60
11617,76,98,66
11633,76,98,69
11649,76,98,70
11665,76,98,69
11681,76,98,67
11697,77,98,65
11713,77,98,62
11729,77,98,58
11745,77,98,55
11762,77,98,52
11778,77,98,49
11794,77,98,48
11810,77,98,46
11826,77,98,46
11842,77,98,46
11858,77,98,46
11874,77,98,45
11890,77,98,45
11907,77,98,45
11923,77,98,44
11939,77,98,43
11955,77,98,42
11971,77,98,40
11987,77,98,40
12003,77,98,38
12019,77,98,36
12035,77,98,34
12052,77,98,33
12068,77,98,31
12084,77,98,30
12100,77,98,29
12116,77,98,28
12132,77,98,27
12148,77,98,26
12164,77,98,26
12180,77,98,25
12197,77,98,25
12213,77,98,24
12229,77,98,24
12245,77,98,24
12261,77,98,25
12277,77,98,25
12293,77,98,28
12309,77,98,34
12325,77,98,40
12342,77,98,48
12358,77,98,57
12374,77,98,64
12390,77,98,69
12406,77,98,71
12422,77,98,72
12438,77,98,71
12454,78,98,68
12470,78,98,66
12486,78,98,62
12503,78,98,59
12519,78,98,56
12535,78,98,53
12551,78,98,50
12567,78,98,48
12583,78,98,47
12599,78,98,46
12615,78,98,46
12631,78,98,46
12647,78,98,46
12664,78,98,45
12680,78,98,44
12696,78,98,43
12712,78,98,41
12728,78,98,41
12744,78,98,40
12760,78,98,39
12776,78,98,37
12792,78,98,35
12809,78,98,33
12825,78,98,32
12841,78,98,31
12857,78,98,29
12873,78,98,28
12889,78,98,27
12905,78,98,26
12921,78,98,26
12937,78,98,25
12953,78,98,24
12969,78,98,24
12986,78,98,23
13002,78,98,23
13018,78,98,22
13034,78,98,22
13050,78,98,24
13066,78,98,28
13082,78,98,34
13098,78,98,40
13114,78,98,49
13131,78,98,58
13147,78,98,65
13163,78,98,70
13179,78,98,70
13195,78,98,72
13211,78,98,73
13227,78,98,71
13243,78,98,69
13260,78,98,66
13276,78,98,62
13292,78,98,59
13308,78,98,56
13324,78,98,53
13340,78,98,50
13356,78,98,49
13372,78,98,47
13388,78,98,47
13404,78,98,46
13421,78,98,46
13437,78,98,45
13453,78,98,45
13469,78,98,43
13485,78,98,42
13501,78,98,41
13517,78,98,40
13533,78,98,38
13549,78,98,36
13565,78,98,34
13581,78,98,33
13598,78,98,31
13614,78,98,30
13630,78,98,30
13646,78,98,29
13662,78,98,27
13678,78,98,26
13694,78,98,25
13710,78,98,25
13726,78,98,24
13742,78,98,23
13759,78,98,22
13775,78,98,22
13791,78,98,21
13807,78,98,21
13823,78,98,20
13839,78,98,20
13855,78,98,20
13871,78,98,20
13887,78,98,24
13903,78,98,29
13920,78,98,37
13936,78,98,45
13952,78,98,55
13968,78,98,63
13984,78,98,69
14000,78,98,72
14016,78,98,73
14032,78,98,72
14048,78,98,70
14065,78,98,67
14081,78,98,67
14097,78,98,63
14113,78,98,60
14129,78,98,56
14145,78,98,53
14161,78,98,50
14177,78,98,48
14193,78,98,46
14210,78,98,46
14226,78,98,45
14242,78,98,45
14258,78,98,44
14274,78,98,44
14290,78,98,43
14306,78,98,42
14322,78,98,40
14338,78,98,40
14355,78,98,38
14371,78,98,36
14387,78,98,34
14403,78,98,32
14419,78,98,31
14435,78,98,29
14451,78,98,28
14467,78,98,26
14483,78,98,25
14500,78,98,24
14516,78,98,24
14532,78,98,24
14548,78,98,23
14564,78,98,22
14580,78,98,21
14596,78,98,21
14612,78,98,20
14628,78,98,20
14645,78,98,19
14661,78,98,19
14677,78,98,18
14693,78,98,17
14709,78,98,17
14725,78,98,18
14741,78,98,21
14757,78,98,27
14773,78,98,35
14790,78,98,43
14806,78,98,53
14822,78,98,62
14838,78,98,69
14854,78,98,72
14870,78,98,73
14886,78,98,72
14902,78,98,70
14918,78,98,67
14935,78,98,64
14951,78,98,60
14967,78,98,56
14983,78,98,53
14999,78,98,53
15015,78,98,50
15031,78,98,48
15047,78,98,46
15063,78,98,45
15079,78,98,45
15096,78,98,45
15112,78,98,45
15128,78,98,44
15144,78,98,43
15160,78,98,42
15176,78,98,41
15192,78,98,40
15208,78,98,38
15224,78,98,36
15240,78,98,34
15256,78,98,33
15273,78,98,31
15289,78,98,29
15305,78,98,28
15321,78,98,26
15337,78,98,25
15353,78,98,24
15369,78,98,23
15385,78,98,22
15401,78,98,21
15418,78,98,20
15434,78,98,20
15450,78,98,20
15466,78,98,19
15482,78,98,19
15498,78,98,18
15514,78,98,18
15530,78,98,17
15546,78,98,17
15563,78,98,16
15579,78,98,16
15595,78,98,17
15611,78,98,22
15627,78,98,29
15643,78,98,37
15659,78,98,46
15675,78,98,56
15691,78,98,65
15708,78,98,70
15724,78,98,73
15740,78,98,73
15756,78,98,71
15772,78,98,68
15788,78,98,65
15804,78,98,61
15820,78,98,57
15836,78,98,53
15853,78,98,49
15869,78,98,46
15885,78,98,44
15901,78,98,44
15917,78,98,43
15933,78,98,43
15949,78,98,43
15965,78,98,43
15981,78,98,43
15998,78,98,42
16014,78,98,42
16030,78,98,40
16046,78,98,40
16062,78,98,38
16078,78,98,37
16094,78,98,35
16110,78,98,33
16126,78,98,32
16143,78,98,30
16159,78,98,28
16175,78,98,27
16191,78,98,25
16207,78,98,24
16223,78,98,22
16239,78,98,21
16255,78,98,20
16271,78,98,20
16288,78,98,19
16304,78,98,18
16320,78,98,18
16336,78,98,17
16352,78,98,17
16368,78,98,17
16384,78,98,16
16400,78,98,15
16416,78,98,15
16433,78,98,14
16449,78,98,16
16465,78,98,20
16481,78,98,26
16497,78,98,35
16513,78,98,44
16529,78,98,55
16545,78,98,64
16562,78,98,70
16578,78,98,73
16594,78,98,73
16610,78,98,72
16626,78,98,69
16642,78,98,65
16658,78,98,61
16674,78,98,57
16690,78,98,53
16706,78,98,49
16723,78,98,46
16739,78,98,44
16755,78,98,42
16771,78,98,42
16787,78,98,42
16803,78,98,42
16819,78,98,42
16835,78,98,42
16851,78,98,42
16867,78,98,41
16883,78,98,40
16900,78,98,40
16916,78,98,39
16932,78,98,37
16948,78,98,35
16964,78,98,33
16980,78,98,31
16996,78,98,29
17012,78,98,27
17028,78,98,26
17044,78,98,24
17060,78,98,23
17077,78,98,21
17093,78,98,20
17109,78,98,19
17125,78,98,18
17141,78,98,18
17157,78,98,17
17173,78,98,16
17189,78,98,16
17205,78,98,15
17221,78,98,15
17237,78,98,15
17254,78,98,15
17270,78,98,14
17286,78,98,16
17302,78,98,21
17318,78,98,29
17334,78,98,38
17350,78,98,47
17366,78,98,58
17382,78,98,67
17399,78,98,73
17415,78,98,75
17431,78,98,75
17447,78,98,74
17463,78,98,71
17479,78,98,67
17495,78,98,63
17511,78,98,59
17527,78,98,54
17543,78,98,51
17560,78,98,48
17576,78,98,45
17592,78,98,44
17608,78,98,44
17624,78,98,44
17640,78,98,44
17656,78,98,44
17672,78,98,44
17688,78,98,43
17704,78,98,43
17720,78,98,42
17737,78,98,41
17753,78,98,40
17769,78,98,38
17785,78,98,36
17801,78,98,34
17817,78,98,32
17833,78,98,31
17849,78,98,29
17865,78,98,27
17882,78,98,26
17898,78,98,24
17914,78,98,23
17930,78,98,22
17946,78,98,21
17962,78,98,20
17978,78,98,19
17994,78,98,19
18010,78,98,18
18027,78,98,17
18043,78,98,17
18059,78,98,16
18075,78,98,17
18091,78,98,19
18107,78,98,24
18123,78,98,32
18139,78,98,41
18155,78,98,41
18172,78,98,52
18188,78,98,62
18204,78,98,70
18220,78,98,75
18236,78,98,78
18252,78,98,77
18268,78,98,75
18284,78,98,72
18300,78,98,69
18316,78,98,64
18333,78,98,60
18349,78,98,56
18365,78,98,52
18381,78,98,49
18397,78,98,47
18413,78,98,46
18429,78,98,45
18445,78,98,45
18461,78,98,46
18477,78,98,46
18493,78,98,46
18510,78,98,45
18526,78,98,44
18542,78,98,42
18558,78,98,41
18574,78,98,40
18590,78,98,38
18606,78,98,38
18622,78,98,36
18638,78,98,34
18654,78,98,32
18671,78,98,30
18687,78,98,28
18703,78,98,27
18719,78,98,25
18735,78,98,24
18751,78,98,23
18767,78,98,22
18783,78,98,21
18799,78,98,21
18815,78,98,20
18832,78,98,19
18848,78,98,18
18864,78,98,18
18880,78,98,18
18896,78,98,20
18912,78,98,26
18928,78,98,34
18944,78,98,42
18960,78,98,53
18977,78,98,64
18993,78,98,72
19009,78,98,77
19025,78,98,80
19041,78,98,80
19057,78,98,79
19073,78,98,77
19089,78,98,74
19105,78,98,70
19122,78,98,65
19138,78,98,61
19154,78,98,57
19170,78,98,53
19186,78,98,50
19202,78,98,48
19218,78,98,46
19234,78,98,46
19250,78,98,46
19267,78,98,47
19283,78,98,47
19299,78,98,46
19315,78,98,45
19331,78,98,44
19347,78,98,43
19363,78,98,41
19379,78,98,40
19395,78,98,38
19412,78,98,36
19428,78,98,34
19444,78,98,32
19460,78,98,31
19476,78,98,29
19492,78,98,28
19508,78,98,28
19524,78,98,26
19540,78,98,25
19556,78,98,24
19573,78,98,23
19589,78,98,22
19605,78,98,21
19621,78,98,21
19637,78,98,20
19653,78,98,20
19669,78,98,21
19685,78,98,25
19701,78,98,32
19717,78,98,40
19733,78,98,50
19750,78,98,61
19766,78,98,70
19782,78,98,76
19798,78,98,79
19814,78,98,79
19830,78,98,78
19846,78,98,75
19862,78,98,71
19878,78,98,67
19894,78,98,62
19910,78,98,57
19927,78,98,53
19943,78,98,53
19959,78,98,50
19975,78,98,48
19991,78,98,47
20007,78,98,46
20023,78,98,46
20039,78,98,47
20055,78,98,47
20071,78,98,46
20087,78,98,46
20104,78,98,45
20120,78,98,43
20136,78,98,42
20152,78,98,40
20168,78,98,39
20184,78,98,37
20200,78,98,35
20216,78,98,33
20232,78,98,31
20248,78,98,29
20264,78,98,28
20281,78,98,27
20297,78,98,26
20313,78,98,24
20329,78,98,24
20345,78,98,23
20361,78,98,22
20377,78,98,21
20393,78,98,21
20409,78,98,21
20426,78,98,22
20442,78,98,26
20458,78,98,33
20474,78,98,41
20490,78,98,51
20506,78,98,62
20522,78,98,71
20538,78,98,77
20554,78,98,81
20571,78,98,81
20587,78,98,80
20603,78,98,77
20619,78,98,73
20635,78,98,69
20651,78,98,64
20667,78,98,60
20683,78,98,56
20699,78,98,53
20716,78,98,51
20732,78,98,49
20748,78,98,49
20764,78,98,49
20780,78,98,49
20796,78,98,49
20812,78,98,49
20828,78,98,48
20844,78,98,48
20860,78,98,47
20877,78,98,45
20893,78,98,43
20909,78,98,41
20925,78,98,40
20941,78,98,38
20957,78,98,36
20973,78,98,34
20989,78,98,32
21006,78,98,31
21022,78,98,29
21038,78,98,28
21054,78,98,27
21070,78,98,26
21086,78,98,25
21102,78,98,24
21118,78,98,23
21134,78,98,23
21150,78,98,23
21167,78,98,25
21183,78,98,30
21199,78,98,37
21215,78,98,46
21231,78,98,56
21247,78,98,67
21263,78,98,75
21279,78,98,81
21295,78,98,81
21311,78,98,83
21328,78,98,83
21344,78,98,82
21360,79,98,79
21376,79,98,75
21392,79,98,71
21408,79,98,67
21424,79,98,62
21440,79,98,59
21457,79,98,56
21473,79,98,53
21489,79,98,52
21505,79,98,51
21521,79,98,51
21537,79,98,51
21553,79,98,51
21569,79,98,50
21585,79,98,49
21602,79,98,47
21618,79,98,46
21634,79,98,44
21650,79,98,41
21666,79,98,40
21682,79,98,38
21698,79,98,36
21714,79,98,34
21730,79,98,32
21747,79,98,31
21763,79,98,31
21779,79,98,29
21795,79,98,28
21811,79,98,27
21827,79,98,26
21843,79,98,25
21859,79,98,25
21875,79,98,24
21892,79,98,24
21908,79,98,23
21924,79,98,25
21940,79,98,29
21956,79,98,36
21972,79,98,44
21988,79,98,54
22004,79,98,65
22020,79,98,74
22037,79,98,80
22053,79,98,83
22069,79,98,84
22085,79,98,82
22101,79,98,80
22117,79,98,76
22133,79,98,72
22149,79,98,67
22166,79,98,63
22182,79,98,59
22198,79,98,56
22214,
